title,score,url,date,author
Castlevania: Legacy of Darkness,6.8,/articles/1999/12/10/castlevania-legacy-of-darkness,1999-12-10T01:00:00.000Z,Matt Casamassina
"Xena: Warrior Princess, The Talisman of Fate",7.4,/articles/1999/12/08/xena-warrior-princess-the-talisman-of-fate,1999-12-08T01:00:00.000Z,Matt Casamassina
Top Gear Rally 2 Review,8.2,/articles/1999/12/07/top-gear-rally-2-2,1999-12-07T01:00:00.000Z,Peer Schneider
Nuclear Strike,7.1,/articles/1999/12/04/nuclear-strike,1999-12-04T01:00:00.000Z,Dean Austin
Armorines: Project S.W.A.R.M.,5.8,/articles/1999/12/04/armorines-project-swarm-3,1999-12-04T01:00:00.000Z,Matt Casamassina
Supercross 2000,8.1,/articles/1999/12/04/supercross-2000,1999-12-04T01:00:00.000Z,Aaron Boulding
NBA Jam 2000,7.1,/articles/1999/12/03/nba-jam-2000,1999-12-03T01:00:00.000Z,Aaron Boulding
Namco Museum 64,5.5,/articles/1999/12/01/namco-museum-64,1999-12-01T01:00:00.000Z,Aaron Boulding
Donkey Kong 64 Review,9.0,/articles/1999/11/25/donkey-kong-64,1999-11-25T01:00:00.000Z,Matt Casamassina
Turok: Rage Wars,8.9,/articles/1999/11/25/turok-rage-wars-2,1999-11-25T01:00:00.000Z,Aaron Boulding
WWF Wrestlemania 2000,8.9,/articles/1999/11/25/wwf-wrestlemania-2000-2,1999-11-25T01:00:00.000Z,Aaron Boulding
Resident Evil 2 N64 Review,9.1,/articles/1999/11/25/resident-evil-2-4,1999-11-25T01:00:00.000Z,Matt Casamassina
Rainbow Six,8.5,/articles/1999/11/25/rainbow-six-4,1999-11-25T01:00:00.000Z,Aaron Boulding
Rocket - Robot on Wheels,9.0,/articles/1999/11/25/rocket-robot-on-wheels,1999-11-25T01:00:00.000Z,Matt Casamassina
NBA Courtside 2: Featuring Kobe Bryant,9.2,/articles/1999/11/25/nba-courtside-2-featuring-kobe-bryant,1999-11-25T01:00:00.000Z,Aaron Boulding
Rayman 2: The Great Escape Review,9.0,/articles/1999/11/25/rayman-2-the-great-escape-5,1999-11-25T01:00:00.000Z,Matt Casamassina
NBA Live 2000,7.1,/articles/1999/11/20/nba-live-2000-5,1999-11-20T01:00:00.000Z,Aaron Boulding
NBA Showtime: NBA on NBC,7.1,/articles/1999/11/18/nba-showtime-nba-on-nbc-2,1999-11-18T01:00:00.000Z,Aaron Boulding
Ready 2 Rumble Boxing,7.8,/articles/1999/11/13/ready-2-rumble-boxing-4,1999-11-13T01:00:00.000Z,Aaron Boulding
Toy Story 2,5.9,/articles/1999/11/13/toy-story-2-5,1999-11-13T01:00:00.000Z,Matt Casamassina
Paperboy,8.0,/articles/1999/11/06/paperboy-3,1999-11-06T01:00:00.000Z,Dean Austin
Gex 3: Deep Cover Gecko,5.8,/articles/1999/10/28/gex-3-deep-cover-gecko,1999-10-28T00:00:00.000Z,Matt Casamassina
Lego Racers,7.5,/articles/1999/10/27/lego-racers-4,1999-10-27T00:00:00.000Z,Winnie Imperio
Earthworm Jim 3D,7.3,/articles/1999/10/26/earthworm-jim-3d-2,1999-10-26T00:00:00.000Z,Matt Casamassina
Knockout Kings 2000,6.7,/articles/1999/10/21/knockout-kings-2000-2,1999-10-21T00:00:00.000Z,Aaron Boulding
WinBack: Covert Operations,8.0,/articles/1999/10/20/winback-covert-operations,1999-10-20T00:00:00.000Z,Aaron Boulding
Monaco Grand Prix Review,8.4,/articles/1999/10/19/monaco-grand-prix,1999-10-19T00:00:00.000Z,Peer Schneider
Army Men: Sarge's Heroes,6.0,/articles/1999/10/16/army-men-sarges-heroes-5,1999-10-16T00:00:00.000Z,Dean Austin
Hot Wheels Turbo Racing,7.7,/articles/1999/10/16/hot-wheels-turbo-racing,1999-10-16T00:00:00.000Z,Matt Casamassina
BattleTanx: Global Assault,8.2,/articles/1999/10/14/battletanx-global-assault-3,1999-10-14T00:00:00.000Z,Aaron Boulding
Tonic Trouble Review,5.0,/articles/1999/10/14/tonic-trouble-3,1999-10-14T00:00:00.000Z,Matt Casamassina
Goemon's Great Adventure Review,8.0,/articles/1999/10/13/goemons-great-adventure,1999-10-13T00:00:00.000Z,Peer Schneider
Jet Force Gemini Review,8.1,/articles/1999/10/09/jet-force-gemini,1999-10-09T00:00:00.000Z,Matt Casamassina
Destruction Derby 64,6.7,/articles/1999/10/02/destruction-derby-64,1999-10-02T00:00:00.000Z,Aaron Boulding
Gauntlet Legends,7.7,/articles/1999/10/01/gauntlet-legends-4,1999-10-01T00:00:00.000Z,Aaron Boulding
Road Rash 64,7.8,/articles/1999/09/30/road-rash-64,1999-09-30T00:00:00.000Z,Aaron Boulding
