title,score,url,date,author
Diablo 4 Review,9.0,/articles/diablo-4-review,2023-05-30T16:00:56.000Z,Travis Northup
Street Fighter 6 Review,9.0,/articles/street-fighter-6-review,2023-05-30T07:01:00.000Z,Mitchell Saltzman
The Lord of the Rings: Gollum Review,4.0,/articles/the-lord-of-the-rings-gollum-review,2023-05-25T15:07:48.244Z,Justin Koreis
"Warhammer 40,000: Boltgun Review",7.0,/articles/warhammer-40000-boltgun-review,2023-05-23T15:10:00.000Z,Jon Bolding
Star Trek Resurgence Review,7.0,/articles/star-trek-resurgence-review,2023-05-22T18:18:08.768Z,Will Borger
LEGO 2K Drive Review,8.0,/articles/lego-2k-drive-review,2023-05-19T08:39:07.458Z,Luke Reilly
Humanity Review,9.0,/articles/humanity-review,2023-05-15T16:00:00.000Z,Gabriel Moss
Dredge Review,8.0,/articles/dredge-review,2023-04-21T17:29:31.718Z,Gabriel Moss
Disney Speedstorm Early Access Review,5.0,/articles/disney-speedstorm-early-access-review,2023-04-21T06:58:28.718Z,Luke Reilly
Dead Island 2 Review,7.0,/articles/dead-island-2-review,2023-04-18T14:00:00.000Z,Travis Northup
Minecraft Legends Review,7.0,/articles/minecraft-legends-review,2023-04-14T07:01:00.000Z,Justin Koreis
Sherlock Holmes: The Awakened Review,5.0,/articles/sherlock-holmes-the-awakened-2023-review,2023-04-12T06:01:20.926Z,Tristan Ogilvie
Everspace 2 Review,7.0,/articles/everspace-2-review,2023-04-04T23:24:11.847Z,Jon Bolding
Meet Your Maker Review,8.0,/articles/meet-your-maker-review,2023-04-04T20:32:58.879Z,Travis Northup
MLB The Show 23 Review,9.0,/articles/mlb-the-show-23-review,2023-03-31T18:30:34.508Z,Justin Koreis
The Walking Dead: Saints & Sinners – Chapter 2: Retribution PS VR2 Review,7.0,/articles/the-walking-dead-saints-sinners-chapter-2-retribution-ps-vr2-review,2023-03-23T01:39:46.419Z,Gabriel Moss
WWE 2K23 Review,8.0,/articles/wwe-2k23-review,2023-03-17T18:48:46.573Z,Jarrett Green
Resident Evil 4 Review ,10.0,/articles/resident-evil-4-remake-review,2023-03-17T07:00:00.000Z,Tristan Ogilvie
Destiny 2: Lightfall Review,6.0,/articles/destiny-2-lightfall-review,2023-03-15T18:43:05.000Z,Travis Northup
Dead Cells: Return to Castlevania Review,10.0,/articles/dead-cells-return-to-castlevania-dlc-review,2023-03-09T01:36:57.640Z,Cameron Hawkins
Wo Long: Fallen Dynasty Review,8.0,/articles/wo-long-fallen-dynasty-review,2023-03-02T11:00:53.000Z,Mitchell Saltzman
Gran Turismo 7 VR Review,9.0,/articles/gran-turismo-7-vr-review,2023-03-01T18:55:21.686Z,Gabriel Moss
Scars Above Review,5.0,/articles/scars-above-review,2023-02-28T08:01:45.000Z,Axel Bosso
Resident Evil Village VR Review,8.0,/articles/resident-evil-village-vr-review,2023-02-27T23:52:43.696Z,Taylor Lyles
Blood Bowl 3 Review,5.0,/articles/blood-bowl-3-review,2023-02-25T00:41:36.703Z,Leana Hafer
Atomic Heart Review,8.0,/articles/atomic-heart-review,2023-02-20T13:01:54.000Z,Luke Reilly
Octopath Traveler 2 Review,7.0,/articles/octopath-traveler-2-review,2023-02-17T16:35:03.523Z,Seth G. Macy
Like a Dragon: Ishin! Review,7.0,/articles/like-a-dragon-ishin-review,2023-02-17T15:00:00.000Z,Tristan Ogilvie
Theatrhythm Final Bar Line Review,9.0,/articles/theatrhythm-final-bar-line-review,2023-02-14T23:54:37.791Z,Jada Griffin
Deliver Us Mars Review,6.0,/articles/deliver-us-mars-review,2023-02-14T01:33:43.804Z,Leana Hafer
Hogwarts Legacy Review,9.0,/articles/hogwarts-legacy-review-harry-potter-ps5-xbox-pc,2023-02-06T11:00:58.000Z,Travis Northup
SpongeBob SquarePants: The Cosmic Shake Review,5.0,/articles/spongebob-squarepants-the-cosmic-shake-review,2023-01-30T16:00:27.000Z,Travis Northup
One Piece Odyssey Review,7.0,/articles/one-piece-odyssey-review,2023-01-13T21:24:26.580Z,Mitchell Saltzman
